epoch,loss,mae,rmse,val_loss,val_mae,val_rmse
27,0.00050374586135149,0.015166505239903927,0.02244427800178528,0.00048530870117247105,0.016321299597620964,0.022029723972082138
28,0.00046547051169909537,0.014213889837265015,0.02157476171851158,0.0005885935970582068,0.018647650256752968,0.024260951206088066
29,0.0004464921948965639,0.013988107442855835,0.021130364388227463,0.0005628493963740766,0.01873408816754818,0.023724447935819626
30,0.00046697197831235826,0.0136686647310853,0.021609539166092873,0.0005343597731553018,0.017428912222385406,0.0231162216514349
31,0.0004942221567034721,0.015278219245374203,0.02223110944032669,0.0004592046025209129,0.01586243510246277,0.02142905816435814
32,0.00046557089081034064,0.014225484803318977,0.021577101200819016,0.0004628804454114288,0.015780122950673103,0.021514656022191048
33,0.0004695722309406847,0.014314274303615093,0.021669618785381317,0.0005548804183490574,0.01785500906407833,0.023555900901556015
34,0.0004636823432520032,0.014197573997080326,0.021533286198973656,0.0005411759484559298,0.018132284283638,0.02326318435370922
35,0.0004636924422811717,0.013994796201586723,0.02153352089226246,0.0005787009140476584,0.018998755142092705,0.02405620366334915
36,0.0004681184364017099,0.0143458666279912,0.02163604460656643,0.0005095647647976875,0.017301011830568314,0.02257354184985161
37,0.0004547165590338409,0.014170365408062935,0.02132408693432808,0.000635890057310462,0.020330598577857018,0.025216862559318542
38,0.00044208564213477075,0.014042399823665619,0.021025829017162323,0.0010319143766537309,0.027774620801210403,0.03212342411279678
39,0.0004507114354055375,0.014069436118006706,0.02122996747493744,0.0004919818020425737,0.016665853559970856,0.02218066342175007
40,0.0004392244736663997,0.013647579587996006,0.02095768414437771,0.00047258890117518604,0.016050780192017555,0.021739112213253975
41,0.00045195408165454865,0.01406620629131794,0.021259211003780365,0.0009412306826561689,0.026202229782938957,0.030679484829306602
42,0.0004927815170958638,0.014943873509764671,0.022198684513568878,0.0004818640009034425,0.016272377222776413,0.021951401606202126
43,0.00043501504114829004,0.013177074491977692,0.020857011899352074,0.0005701257614418864,0.018831942230463028,0.023877305909991264
44,0.0004393891431391239,0.013905258849263191,0.02096160501241684,0.0005617677816189826,0.01805179938673973,0.023701641708612442
45,0.0004502925730776042,0.013312776573002338,0.02122010663151741,0.00047172486665658653,0.0161917544901371,0.021719228476285934
46,0.00041403635987080634,0.013157145120203495,0.02034788951277733,0.0005660495953634381,0.018761439248919487,0.02379179745912552
47,0.00044201817945577204,0.013719583861529827,0.02102423459291458,0.0005186945199966431,0.017538297921419144,0.022774865850806236
48,0.0004532219609245658,0.014241330325603485,0.02128901146352291,0.0008920428226701915,0.023997657001018524,0.029867086559534073
49,0.00047994861961342394,0.014647381380200386,0.021907726302742958,0.00045643546036444604,0.01580013707280159,0.021364348009228706
