epoch,loss,mae,rmse,val_loss,val_mae,val_rmse
28,0.0005129168857820332,0.014760227873921394,0.022647671401500702,0.0005333067383617163,0.01817542314529419,0.023093435913324356
29,0.0006263457471504807,0.016311882063746452,0.025026900693774223,0.0004810279933735728,0.016222942620515823,0.02193235047161579
30,0.0004393660055939108,0.013417916372418404,0.020961061120033264,0.000572807271964848,0.01805468276143074,0.023933392018079758
31,0.00048028980381786823,0.0141672408208251,0.02191551961004734,0.0008859569788910449,0.025243036448955536,0.02976502850651741
32,0.0005113983061164618,0.014721865765750408,0.022614117711782455,0.0006293344195000827,0.019291115924715996,0.0250865425914526
33,0.0004166066355537623,0.013364237733185291,0.020410941913723946,0.0005602899473160505,0.018666863441467285,0.023670444265007973
34,0.0005373096792027354,0.015061839483678341,0.02317994274199009,0.0006375285447575152,0.02049909718334675,0.02524932473897934
35,0.0005974540254101157,0.016649721190333366,0.024442870169878006,0.00045682626659981906,0.015700936317443848,0.02137349545955658
36,0.00048822222743183374,0.014500346966087818,0.022095749154686928,0.0004613980127032846,0.015710407868027687,0.021480176597833633
37,0.0005913079949095845,0.01606997475028038,0.024316826835274696,0.0006212176522240043,0.017917301505804062,0.02492423914372921
38,0.0005444755661301315,0.015381468459963799,0.023333996534347534,0.0005945441662333906,0.01938885822892189,0.02438327856361866
39,0.0005252124974504113,0.014990249648690224,0.02291751652956009,0.0006994842551648617,0.02193416841328144,0.02644776552915573
40,0.0004718557756859809,0.013929435051977634,0.02172223851084709,0.000599389779381454,0.018776947632431984,0.02448243834078312
41,0.000502845156006515,0.015238966792821884,0.022424206137657166,0.0007277594995684922,0.021136369556188583,0.026977019384503365
42,0.0004550564044620842,0.01385631412267685,0.021332046017050743,0.0006256127380765975,0.019092382863163948,0.025012250989675522
43,0.0004743203753605485,0.01467026025056839,0.021778902038931847,0.00045434117782860994,0.015652824193239212,0.021315282210707664
44,0.0006707785069011152,0.016937963664531708,0.02589939720928669,0.001069369725883007,0.025540105998516083,0.032701220363378525
45,0.0005269256071187556,0.015424557030200958,0.02295486442744732,0.0005122801521793008,0.017027465626597404,0.022633608430624008
46,0.0006956256693229079,0.018879694864153862,0.02637472003698349,0.0010133788455277681,0.025514326989650726,0.03183361142873764
47,0.00041026927647180855,0.01315125823020935,0.020255109295248985,0.000473737163702026,0.016014672815799713,0.02176550216972828
48,0.0004482722142711282,0.014305142685770988,0.02117244154214859,0.000642058381345123,0.020653752610087395,0.025338871404528618
49,0.0004874334845226258,0.01460941694676876,0.022077899426221848,0.0006177587201818824,0.020056916400790215,0.024854751303792
