epoch,loss,mae,rmse,val_loss,val_mae,val_rmse
29,0.00047046260442584753,0.014522827230393887,0.02169015072286129,0.0004736526170745492,0.016103096306324005,0.02176356501877308
30,0.000503480201587081,0.014606568031013012,0.02243836782872677,0.0005624245386570692,0.01805422455072403,0.023715492337942123
31,0.00044050312135368586,0.014209242537617683,0.020988162606954575,0.0006882872548885643,0.02158535085618496,0.026235228404402733
32,0.0005096260574646294,0.015091738663613796,0.02257489785552025,0.00047099069342948496,0.015980158001184464,0.021702321246266365
33,0.00043387606274336576,0.013332147151231766,0.020829690620303154,0.0005013044574297965,0.016952209174633026,0.02238982915878296
34,0.00046097347512841225,0.014375464990735054,0.021470289677381516,0.00046972910058684647,0.01590459793806076,0.021673236042261124
35,0.0004429784312378615,0.013398047536611557,0.02104705572128296,0.0004840640176553279,0.01644209586083889,0.02200145274400711
36,0.0004504648968577385,0.01372951827943325,0.021224161610007286,0.00046767210005782545,0.01618220843374729,0.02162572555243969
37,0.00043041404569521546,0.01383792981505394,0.020746413618326187,0.0004861529159825295,0.01632005348801613,0.02204887382686138
38,0.0004606762377079576,0.01422477513551712,0.02146337367594242,0.00048744218656793237,0.016729487106204033,0.022078093141317368
39,0.0004434960428625345,0.013935239985585213,0.021059345453977585,0.0005078903050161898,0.017380747944116592,0.022536421194672585
40,0.0004662423743866384,0.014165427535772324,0.021592646837234497,0.0005208201473578811,0.017095867544412613,0.02282148227095604
41,0.0004256835381966084,0.01321120373904705,0.020632099360227585,0.0004895476158708334,0.01658337190747261,0.022125722840428352
42,0.00044852300197817385,0.013735062442719936,0.021178364753723145,0.00045794056495651603,0.0157880000770092,0.021399542689323425
43,0.0004130736051592976,0.013210303150117397,0.020324217155575752,0.0005811292212456465,0.018199222162365913,0.024106621742248535
44,0.00045593539834953845,0.014274918474256992,0.021352645009756088,0.0006280431989580393,0.020261067897081375,0.02506078965961933
45,0.0004431777342688292,0.013949912041425705,0.021051792427897453,0.000622995721641928,0.020204277709126472,0.024959880858659744
46,0.00040511152474209666,0.013022899627685547,0.02012738026678562,0.00048754006274975836,0.016508957371115685,0.0220803115516901
47,0.0004732191446237266,0.013805349357426167,0.021753599867224693,0.0005611487431451678,0.018717538565397263,0.023688577115535736
48,0.0005219058366492391,0.014787728898227215,0.022845258936285973,0.0004762588650919497,0.016231125220656395,0.021823354065418243
49,0.0004453709116205573,0.013490376062691212,0.021103819832205772,0.00045913795474916697,0.015720674768090248,0.02142750471830368
